fips,county,state,deaths,cases,latitude,longitude
45071.0,Newberry,South Carolina,116,4816,34.309094,-81.6035062
45073.0,Oconee,South Carolina,9,4581,34.74924500000001,-82.99316069999999
45075.0,Orangeburg,South Carolina,246,16068,33.5635155,-81.0754657
45077.0,Pickens,South Carolina,178,14326,34.9046217,-82.6483442
45079.0,Richland,South Carolina,4217,118723,34.0412165,-80.9428911
45081.0,Saluda,South Carolina,31,8484,34.008713,-81.73494199999999
45083.0,Spartanburg,South Carolina,1566,46078,34.860551,-81.9534815
45085.0,Sumter,South Carolina,1184,32635,33.9123048,-80.4103957
45087.0,Union,South Carolina,0,2979,34.6612778,-81.6035062
45089.0,Williamsburg,South Carolina,669,14240,33.62936060000001,-79.6502105
45091.0,York,South Carolina,530,32299,34.9871367,-81.2518833
46003.0,Aurora,South Dakota,0,1185,43.6983477,-98.5721016
46005.0,Beadle,South Dakota,279,15129,44.4797351,-98.2212979
46007.0,Bennett,South Dakota,0,38,,
46009.0,Bon Homme,South Dakota,0,541,42.9814835,-97.87216
46011.0,Brookings,South Dakota,0,1704,44.4211592,-96.83509989999999
46013.0,Brown,South Dakota,51,14609,45.7581522,-98.25426519999999
46015.0,Brule,South Dakota,0,253,,
46017.0,Buffalo,South Dakota,4,1438,44.0976225,-99.2785583
46023.0,Charles Mix,South Dakota,0,1382,43.0985109,-98.3964938
46025.0,Clark,South Dakota,0,368,44.81395870000001,-97.7180753
46027.0,Clay,South Dakota,0,2046,42.8829344,-97.0068393
46029.0,Codington,South Dakota,0,2306,44.9953593,-97.23487460000001
46031.0,Corson,South Dakota,0,388,45.76233329999999,-101.690976
46033.0,Custer,South Dakota,0,89,,
46035.0,Davison,South Dakota,113,1284,43.7242124,-98.2212979
46037.0,Day,South Dakota,0,698,45.4167482,-97.70237159999999
46039.0,Deuel,South Dakota,0,99,44.7311414,-96.663812
46041.0,Dewey,South Dakota,0,69,45.2486497,-100.7110465
46043.0,Douglas,South Dakota,0,157,43.4059132,-98.3964938
46045.0,Edmunds,South Dakota,0,120,45.458626,-99.181873
46047.0,Fall River,South Dakota,0,302,43.2240279,-103.4511768
46049.0,Faulk,South Dakota,4,474,45.0827008,-99.1531325
46051.0,Grant,South Dakota,0,563,45.1752383,-96.75070350000001
46053.0,Gregory,South Dakota,0,32,43.1983133,-99.1013498
46057.0,Hamlin,South Dakota,0,380,44.6998712,-97.179026
46059.0,Hand,South Dakota,0,196,44.494661,-99.0128926
46061.0,Hanson,South Dakota,0,90,,
46065.0,Hughes,South Dakota,0,1408,44.3535022,-99.8124935
46067.0,Hutchinson,South Dakota,0,407,43.3017202,-97.69822719999999
46069.0,Hyde,South Dakota,0,118,44.5334083,-99.456155
46071.0,Jackson,South Dakota,10,161,43.6648065,-101.5248055
46073.0,Jerauld,South Dakota,66,1607,44.0364698,-98.61606739999999
46077.0,Kingsbury,South Dakota,0,129,44.37773110000001,-97.5247243
46079.0,Lake,South Dakota,20,652,43.9466791,-97.179026
46081.0,Lawrence,South Dakota,0,956,44.31065299999999,-103.7979877
46083.0,Lincoln,South Dakota,12,16221,43.2026862,-96.83509989999999
46085.0,Lyman,South Dakota,0,1265,43.9016694,-99.8124935
46087.0,McCook,South Dakota,81,469,43.6310744,-97.35165579999999
46089.0,McPherson,South Dakota,0,117,45.7555982,-99.27841289999999
46091.0,Marshall,South Dakota,0,224,45.7271214,-97.60462350000002
46093.0,Meade,South Dakota,24,1183,44.4415188,-102.6855069
46095.0,Mellette,South Dakota,0,34,,
46097.0,Miner,South Dakota,0,161,44.0643951,-97.69822719999999
46099.0,Minnehaha,South Dakota,2649,216821,43.6631787,-96.83509989999999
46101.0,Moody,South Dakota,0,1051,43.9779303,-96.663812
46102.0,Oglala Lakota,South Dakota,0,1687,43.2437442,-102.6216211
46103.0,Pennington,South Dakota,237,13484,43.8901111,-102.2547919
46109.0,Roberts,South Dakota,0,1848,45.611639,-97.0335771
46111.0,Sanborn,South Dakota,0,600,44.0403291,-98.04651849999999
46115.0,Spink,South Dakota,0,378,44.844023,-98.3516918
46117.0,Stanley,South Dakota,0,603,44.3386264,-100.80000509999999
46119.0,Sully,South Dakota,0,78,44.7797647,-100.0681792
46121.0,Todd,South Dakota,33,1709,43.2115664,-100.7097867
46123.0,Tripp,South Dakota,0,317,43.2236446,-99.72326729999999
46125.0,Turner,South Dakota,0,1536,43.3355563,-97.179026
46127.0,Union,South Dakota,18,5127,42.8621348,-96.7065914
46129.0,Walworth,South Dakota,0,413,45.381146,-100.0944336
46135.0,Yankton,South Dakota,0,3553,43.016179,-97.35165579999999
46137.0,Ziebach,South Dakota,0,80,44.8481045,-101.702202
47001.0,Anderson,Tennessee,107,3366,36.0809574,-84.2278796
47003.0,Bedford,Tennessee,261,20234,35.4702472,-86.4592091
47005.0,Benton,Tennessee,67,590,36.1170244,-88.050979
47007.0,Bledsoe,Tennessee,48,40662,35.6028856,-85.2308414
47009.0,Blount,Tennessee,249,6971,35.6710541,-83.8473015
47011.0,Bradley,Tennessee,108,11561,35.1937778,-84.8567932
47013.0,Campbell,Tennessee,75,1522,36.3817326,-84.1857115
47015.0,Cannon,Tennessee,0,1530,35.8070317,-86.05296039999999
47017.0,Carroll,Tennessee,70,2041,35.9917193,-88.4016041
47019.0,Carter,Tennessee,75,1444,36.2638604,-82.12783999999999
47021.0,Cheatham,Tennessee,0,7785,36.184749,-87.10237459999999
47023.0,Chester,Tennessee,0,973,35.4270939,-88.6723578
47025.0,Claiborne,Tennessee,0,782,36.4830423,-83.63484299999999
47027.0,Clay,Tennessee,0,584,36.570176599999996,-85.56121
47029.0,Cocke,Tennessee,0,1608,35.9359517,-83.12200740000002
47031.0,Coffee,Tennessee,0,4838,35.4576849,-86.05296039999999
47033.0,Crockett,Tennessee,103,1027,35.7812386,-89.1324866
47035.0,Cumberland,Tennessee,99,8176,35.8994729,-85.02334599999999
47037.0,Davidson,Tennessee,4303,380715,36.1342563,-86.8220341
47039.0,Decatur,Tennessee,0,561,35.595087,-88.1291387
47041.0,DeKalb,Tennessee,0,2382,35.9728357,-85.80766
47043.0,Dickson,Tennessee,0,8017,36.1459799,-87.30161319999999
47045.0,Dyer,Tennessee,0,5116,36.0445248,-89.436391
47047.0,Fayette,Tennessee,121,8919,35.1257427,-89.4742177
47049.0,Fentress,Tennessee,0,713,36.37106,-84.8984775
47051.0,Franklin,Tennessee,112,3737,35.1946865,-86.05296039999999
47053.0,Gibson,Tennessee,68,4498,35.9969735,-88.86469799999999
47055.0,Giles,Tennessee,0,1139,35.0894745,-86.9824288
47057.0,Grainger,Tennessee,0,861,36.3059333,-83.54965659999999
47059.0,Greene,Tennessee,166,3938,36.1347943,-82.82097399999999
47061.0,Grundy,Tennessee,76,2704,35.4013452,-85.684578
47063.0,Hamblen,Tennessee,180,3578,36.2054334,-83.2934086
47065.0,Hamilton,Tennessee,1380,68460,35.1618966,-85.14793639999999
47067.0,Hancock,Tennessee,0,62,36.5456022,-83.2077645
47069.0,Hardeman,Tennessee,10,11035,35.1229172,-89.0179332
47071.0,Hardin,Tennessee,126,1642,35.1142443,-88.24611829999999
47073.0,Hawkins,Tennessee,166,2689,36.4445545,-82.95015579999999
47075.0,Haywood,Tennessee,117,2376,35.593858,-89.2621216
47077.0,Henderson,Tennessee,0,993,35.6427245,-88.4016041
47079.0,Henry,Tennessee,0,1836,36.3369938,-88.24611829999999
47081.0,Hickman,Tennessee,0,3671,35.80127969999999,-87.460397
47083.0,Houston,Tennessee,0,571,36.283619,-87.658113
47085.0,Humphreys,Tennessee,65,1021,36.0245773,-87.7369607
47087.0,Jackson,Tennessee,0,1090,36.4004931,-85.64348700000001
47089.0,Jefferson,Tennessee,2,2651,36.0417825,-83.46435509999999
47091.0,Johnson,Tennessee,0,1098,36.4585672,-81.8224362
47093.0,Knox,Tennessee,401,32069,35.9874629,-83.9419784
47095.0,Lake,Tennessee,0,28346,36.3270676,-89.49311759999999
47097.0,Lauderdale,Tennessee,46,3536,35.7838834,-89.6628111
47099.0,Lawrence,Tennessee,38,2863,35.2761735,-87.460397
47101.0,Lewis,Tennessee,0,271,35.4962054,-87.5000082
47103.0,Lincoln,Tennessee,0,2022,35.1239397,-86.6207943
47105.0,Loudon,Tennessee,18,8720,35.7374411,-84.3121264
47107.0,McMinn,Tennessee,698,8931,35.4037048,-84.6479124
47109.0,McNairy,Tennessee,0,1478,35.1183208,-88.55653099999999
47111.0,Macon,Tennessee,239,9097,36.4983882,-85.971322
47113.0,Madison,Tennessee,117,12323,35.6479574,-88.86469799999999
47115.0,Marion,Tennessee,121,3116,35.0928512,-85.64348700000001
47117.0,Marshall,Tennessee,80,2395,35.4792517,-86.7818523
47119.0,Maury,Tennessee,67,7881,35.6195242,-87.14228949999999
47121.0,Meigs,Tennessee,0,1558,35.519359,-84.79420909999999
47123.0,Monroe,Tennessee,163,4178,35.471793,-84.2278796
47125.0,Montgomery,Tennessee,252,18934,36.4960406,-87.460397
47127.0,Moore,Tennessee,0,270,35.2700506,-86.357952
47129.0,Morgan,Tennessee,13,1095,36.1004285,-84.6479124
47131.0,Obion,Tennessee,98,2568,36.3469439,-89.1705998
47133.0,Overton,Tennessee,0,1763,36.3880346,-85.31362179999999
47135.0,Perry,Tennessee,0,1323,35.6786596,-87.89424509999999
47137.0,Pickett,Tennessee,0,163,36.5541091,-85.14793639999999
47139.0,Polk,Tennessee,0,1332,35.1371578,-84.56414699999999
47141.0,Putnam,Tennessee,388,28154,36.134602,-85.47880649999999
47143.0,Rhea,Tennessee,0,8973,35.5927914,-84.981754
47145.0,Roane,Tennessee,0,1342,35.836117,-84.56414699999999
47147.0,Robertson,Tennessee,238,29714,36.5250666,-86.86218269999999
47149.0,Rutherford,Tennessee,1580,84921,35.7724263,-86.3376761
47151.0,Scott,Tennessee,0,1003,36.3976209,-84.5222189
47153.0,Sequatchie,Tennessee,0,970,35.3469428,-85.39627689999999
47155.0,Sevier,Tennessee,140,10831,35.8271682,-83.5070203
47157.0,Shelby,Tennessee,7602,358888,35.1268552,-89.9253233
47159.0,Smith,Tennessee,75,2398,36.2388468,-85.971322
47161.0,Stewart,Tennessee,0,816,36.5023236,-87.77633329999999
47163.0,Sullivan,Tennessee,136,4898,36.4933147,-82.34518899999999
47165.0,Sumner,Tennessee,3353,68440,36.4718084,-86.49965460000001
47167.0,Tipton,Tennessee,158,26559,35.5217179,-89.7379958
47169.0,Trousdale,Tennessee,248,83385,36.396385,-86.15482689999999
47171.0,Unicoi,Tennessee,0,1520,36.073032,-82.5185837
47173.0,Union,Tennessee,0,396,36.3194272,-83.804868
47175.0,Van Buren,Tennessee,0,249,35.6996916,-85.47880649999999
47177.0,Warren,Tennessee,0,1554,35.7115652,-85.80766
47179.0,Washington,Tennessee,0,5975,36.3321016,-82.5185837
47181.0,Wayne,Tennessee,0,3025,35.282369,-87.77633329999999
47183.0,Weakley,Tennessee,5,1975,36.3428865,-88.7108964
47185.0,White,Tennessee,39,2059,35.9189882,-85.52002399999999
47187.0,Williamson,Tennessee,793,45514,35.9179271,-86.86218269999999
47189.0,Wilson,Tennessee,597,30351,36.1626241,-86.2970998
48001.0,Anderson,Texas,26,16295,31.776932,-95.6457951
48003.0,Andrews,Texas,0,2105,32.342627,-102.7135121
48005.0,Angelina,Texas,192,13913,31.2704698,-94.64503500000001
48007.0,Aransas,Texas,0,354,28.0761262,-96.9638624
48009.0,Archer,Texas,0,102,33.5761511,-98.7481167
48011.0,Armstrong,Texas,0,167,34.937162,-101.4339148
48013.0,Atascosa,Texas,108,2707,28.8661281,-98.5721016
48015.0,Austin,Texas,0,1965,29.8711291,-96.2800864
48017.0,Bailey,Texas,6,1639,34.0913057,-102.8975098
48019.0,Bandera,Texas,0,535,29.7404135,-99.2785583
48021.0,Bastrop,Texas,218,14087,30.0458708,-97.35165579999999
48023.0,Baylor,Texas,0,29,,
48025.0,Bee,Texas,0,1109,28.3624206,-97.69822719999999
48027.0,Bell,Texas,394,30330,31.134411,-97.5247243
48029.0,Bexar,Texas,5331,240971,29.4200763,-98.5721016
48031.0,Blanco,Texas,30,766,30.3500511,-98.3964938
48035.0,Bosque,Texas,0,434,31.8507607,-97.69822719999999
48037.0,Bowie,Texas,872,16257,33.4473287,-94.479976
48039.0,Brazoria,Texas,847,70393,29.2131857,-95.4777811
48041.0,Brazos,Texas,1596,41767,30.6504141,-96.3226072
48043.0,Brewster,Texas,0,666,29.6629938,-103.3587288
48045.0,Briscoe,Texas,0,62,34.526178,-101.1617356
48047.0,Brooks,Texas,0,91,27.0273057,-98.2212979
48049.0,Brown,Texas,520,3622,31.7705105,-98.92453429999999
48051.0,Burleson,Texas,0,2067,30.4500257,-96.663812
48053.0,Burnet,Texas,44,3085,30.7270349,-98.2212979
48055.0,Caldwell,Texas,13,5788,29.8849106,-97.6699144
48057.0,Calhoun,Texas,202,3034,28.4169365,-96.663812
48059.0,Callahan,Texas,69,575,32.2728116,-99.456155
48061.0,Cameron,Texas,2245,60553,26.1284971,-97.5247243
48063.0,Camp,Texas,18,3847,32.9567043,-94.99744609999999
48065.0,Carson,Texas,0,314,35.4578717,-101.4339148
48067.0,Cass,Texas,107,1874,33.09443420000001,-94.315422
48069.0,Castro,Texas,86,2503,34.4985047,-102.3463875
48071.0,Chambers,Texas,13,6217,29.7524956,-94.6863782
48073.0,Cherokee,Texas,117,2981,31.7981828,-95.1432068
48075.0,Childress,Texas,0,205,34.5257527,-100.1703257
48077.0,Clay,Texas,0,313,33.7900416,-98.2212979
48079.0,Cochran,Texas,0,67,33.5643803,-102.8975098
48081.0,Coke,Texas,6,113,31.82776629999999,-100.5296115
48083.0,Coleman,Texas,0,146,31.7320219,-99.456155
48085.0,Collin,Texas,2276,99909,33.1795213,-96.49297969999999
48087.0,Collingsworth,Texas,0,241,35.0351623,-100.3497895
48089.0,Colorado,Texas,0,1880,29.5378648,-96.49297969999999
48091.0,Comal,Texas,535,10781,29.8105572,-98.2212979
48093.0,Comanche,Texas,60,609,31.9755461,-98.5721016
48095.0,Concho,Texas,0,104,31.3431641,-99.8124935
48097.0,Cooke,Texas,0,1116,33.6672185,-97.35165579999999
48099.0,Coryell,Texas,135,16745,31.4774358,-97.87216
48101.0,Cottle,Texas,51,230,34.159117,-100.3497895
48103.0,Crane,Texas,158,1314,31.4654966,-102.5298028
48105.0,Crockett,Texas,0,107,,
48107.0,Crosby,Texas,75,298,33.5500004,-101.2523792
48109.0,Culberson,Texas,0,21,,
48111.0,Dallam,Texas,18,1869,36.20745,-102.5298028
48113.0,Dallas,Texas,14999,697269,32.8024682,-96.83509989999999
48115.0,Dawson,Texas,81,2650,32.7717423,-101.9804613
48117.0,Deaf Smith,Texas,577,9598,35.0017354,-102.5298028
48119.0,Delta,Texas,0,135,33.3493128,-95.77212039999999
48121.0,Denton,Texas,2236,102473,33.1418611,-97.179026
48123.0,DeWitt,Texas,69,1696,29.1235194,-97.35165579999999
48125.0,Dickens,Texas,0,101,33.5985109,-100.7097867
48127.0,Dimmit,Texas,0,123,28.4116514,-99.8124935
48129.0,Donley,Texas,0,2099,34.9875355,-100.8903099
48131.0,Duval,Texas,0,327,27.752527100000002,-98.5721016
48133.0,Eastland,Texas,0,441,32.3240465,-98.7481167
48135.0,Ector,Texas,373,16242,31.8246483,-102.5298028
48137.0,Edwards,Texas,0,8,,
48139.0,Ellis,Texas,930,23191,32.2619765,-96.83509989999999
48141.0,El Paso,Texas,4560,178907,31.8039824,-106.2051484
48143.0,Erath,Texas,87,1846,32.17934040000001,-98.2212979
48145.0,Falls,Texas,0,708,31.1636412,-97.0068393
48147.0,Fannin,Texas,156,2701,33.5544296,-96.15269850000001
48149.0,Fayette,Texas,112,2685,29.8896442,-96.83509989999999
48151.0,Fisher,Texas,37,92,32.7398733,-100.3497895
48153.0,Floyd,Texas,4,683,34.0791533,-101.2523792
48157.0,Fort Bend,Texas,2956,140249,29.5692614,-95.81428849999999
48159.0,Franklin,Texas,0,992,33.1959954,-95.18492189999999
48161.0,Freestone,Texas,0,715,31.7534889,-96.15269850000001
48163.0,Frio,Texas,0,3477,28.831355,-99.1013498
48165.0,Gaines,Texas,0,522,32.6987519,-102.7135121
48167.0,Galveston,Texas,2419,76761,29.37634989999999,-94.8520636
48169.0,Garza,Texas,0,319,33.1955897,-101.2523792
48171.0,Gillespie,Texas,0,546,30.31499299999999,-98.92453429999999
48173.0,Glasscock,Texas,0,111,31.912308,-101.6157773
48175.0,Goliad,Texas,0,554,28.5673709,-97.35165579999999
48177.0,Gonzales,Texas,171,7355,29.4834878,-97.5247243
48179.0,Gray,Texas,110,6188,35.3352558,-100.8903099
48181.0,Grayson,Texas,126,18284,33.7062406,-96.663812
48183.0,Gregg,Texas,386,14931,32.4892547,-94.8520636
48185.0,Grimes,Texas,90,10090,30.4829853,-95.9832577
48187.0,Guadalupe,Texas,10,12219,29.6477307,-97.87216
48189.0,Hale,Texas,325,4846,34.1064941,-101.8891721
48191.0,Hall,Texas,18,76,34.4793521,-100.7097867
48193.0,Hamilton,Texas,37,671,31.6368668,-98.2212979
48195.0,Hansford,Texas,111,1114,36.31837489999999,-101.4339148
48197.0,Hardeman,Texas,0,107,34.2177242,-99.634135
48199.0,Hardin,Texas,330,10272,30.364764,-94.315422
48201.0,Harris,Texas,15873,935302,29.7751825,-95.3102505
48203.0,Harrison,Texas,1341,14673,32.5539228,-94.315422
48205.0,Hartley,Texas,109,689,35.86479569999999,-102.5298028
48207.0,Haskell,Texas,0,134,33.1403423,-99.8124935
48209.0,Hays,Texas,238,42785,30.0537607,-98.0028892
48211.0,Hemphill,Texas,0,118,35.9022267,-100.3497895
48213.0,Henderson,Texas,93,4109,32.1321367,-95.81428849999999
48215.0,Hidalgo,Texas,837,58804,26.465631899999998,-98.2212979
48217.0,Hill,Texas,74,2024,32.0621768,-97.179026
48219.0,Hockley,Texas,87,2022,33.6212592,-102.3463875
48221.0,Hood,Texas,257,2114,32.4296296,-97.8286368
48223.0,Hopkins,Texas,8,1631,33.2282942,-95.4777811
48225.0,Houston,Texas,0,5534,31.2377559,-95.4777811
48227.0,Howard,Texas,79,791,32.2875944,-101.4339148
48229.0,Hudspeth,Texas,0,293,31.5707433,-105.5943388
48231.0,Hunt,Texas,272,8307,33.1967938,-96.15269850000001
48233.0,Hutchinson,Texas,0,2284,35.8031909,-101.4339148
48235.0,Irion,Texas,0,29,31.2557696,-100.8903099
48237.0,Jack,Texas,0,324,33.2560382,-98.2212979
48239.0,Jackson,Texas,46,1266,28.9340886,-96.5356449
48241.0,Jasper,Texas,129,2091,30.9263644,-93.9878427
48243.0,Jeff Davis,Texas,0,3,,
48245.0,Jefferson,Texas,1912,49301,29.8165398,-94.15137639999999
48247.0,Jim Hogg,Texas,0,295,26.995506,-98.7481167
48249.0,Jim Wells,Texas,0,1058,27.7841718,-98.04651849999999
48251.0,Johnson,Texas,254,13293,32.4133566,-97.35165579999999
48253.0,Jones,Texas,0,21737,32.7833435,-99.8124935
48255.0,Karnes,Texas,0,433,28.9089085,-97.87216
48257.0,Kaufman,Texas,132,15282,32.5889211,-96.3089299
48259.0,Kendall,Texas,0,2198,29.9603413,-98.7481167
48265.0,Kerr,Texas,24,1293,30.0945305,-99.456155
48267.0,Kimble,Texas,0,53,30.4338473,-99.8124935
48271.0,Kinney,Texas,0,40,29.2934865,-100.3497895
48273.0,Kleberg,Texas,77,1202,27.4308339,-97.69822719999999
48275.0,Knox,Texas,0,83,33.6734243,-99.8124935
48277.0,Lamar,Texas,496,8765,33.75694,-95.6457951
48279.0,Lamb,Texas,0,1008,34.1486153,-102.3463875
48281.0,Lampasas,Texas,0,648,31.2737682,-98.2212979
48283.0,La Salle,Texas,0,259,28.2758921,-99.1013498
48285.0,Lavaca,Texas,65,1647,29.33590539999999,-96.83509989999999
48287.0,Lee,Texas,66,1374,30.2967161,-96.9638624
48289.0,Leon,Texas,0,752,31.2152685,-95.9832577
48291.0,Liberty,Texas,145,7040,30.1633593,-94.81059549999999
48293.0,Limestone,Texas,86,1843,31.5461078,-96.663812
48295.0,Lipscomb,Texas,0,264,36.2464455,-100.3497895
48297.0,Live Oak,Texas,0,625,28.342294,-98.04651849999999
48299.0,Llano,Texas,0,332,30.692528,-98.7481167
48303.0,Lubbock,Texas,3641,60539,33.6753624,-101.7979613
48305.0,Lynn,Texas,69,767,33.1446401,-101.7979613
48307.0,McCulloch,Texas,0,282,31.2016122,-99.2785583
48309.0,McLennan,Texas,339,13127,31.5182285,-97.179026
48313.0,Madison,Texas,0,752,30.9888479,-95.94097099999999
48315.0,Marion,Texas,33,1132,32.778067899999996,-94.35651299999999
48317.0,Martin,Texas,55,286,32.2364722,-101.9804613
48319.0,Mason,Texas,0,1873,30.6556091,-99.2785583
48321.0,Matagorda,Texas,386,6315,28.8204837,-95.9832577
48323.0,Maverick,Texas,63,7420,28.741047299999998,-100.3497895
48325.0,Medina,Texas,155,7592,29.2987871,-99.0128926
48327.0,Menard,Texas,0,18,,
48329.0,Midland,Texas,797,12696,31.8781368,-101.9804613
48331.0,Milam,Texas,66,2328,30.8092642,-96.9795011
48333.0,Mills,Texas,0,41,31.6137467,-98.5721016
48335.0,Mitchell,Texas,0,111,32.3360516,-100.8903099
48337.0,Montague,Texas,69,692,33.6460993,-97.69822719999999
48339.0,Montgomery,Texas,1676,73807,30.3213482,-95.4777811
48341.0,Moore,Texas,726,43215,35.8446761,-101.8891721
48343.0,Morris,Texas,0,1392,33.122847,-94.7691586
48345.0,Motley,Texas,0,77,34.1280332,-100.7097867
48347.0,Nacogdoches,Texas,1196,18280,31.6353071,-94.64503500000001
48349.0,Navarro,Texas,211,4585,32.0991878,-96.49297969999999
48351.0,Newton,Texas,0,371,30.9359604,-93.66232389999999
48353.0,Nolan,Texas,0,337,32.3818737,-100.3497895
48355.0,Nueces,Texas,235,25144,27.7693351,-97.4814163
48357.0,Ochiltree,Texas,115,2662,36.2921544,-100.80000509999999
48359.0,Oldham,Texas,96,304,35.4247226,-102.6216211
48361.0,Orange,Texas,128,7489,30.1484033,-93.86553029999999
48363.0,Palo Pinto,Texas,133,834,32.7511956,-98.31041839999999
48365.0,Panola,Texas,1134,11485,32.1920035,-94.315422
48367.0,Parker,Texas,39,5683,32.7415519,-97.87216
48369.0,Parmer,Texas,31,4481,34.4604292,-102.7135121
48371.0,Pecos,Texas,0,3874,30.8253214,-102.6216211
48373.0,Polk,Texas,0,3707,30.7150882,-94.81059549999999
48375.0,Potter,Texas,1730,134355,35.404373,-101.9804613
48377.0,Presidio,Texas,0,188,29.9480666,-104.1001326
48379.0,Rains,Texas,0,267,32.9009129,-95.77212039999999
48381.0,Randall,Texas,377,39872,34.9020377,-101.7979613
48383.0,Reagan,Texas,0,65,31.2903569,-101.5248055
48385.0,Real,Texas,0,24,,
48387.0,Red River,Texas,292,3422,33.6072302,-94.976654
48389.0,Reeves,Texas,0,440,31.4307975,-103.7289167
48391.0,Refugio,Texas,0,223,28.3465339,-97.1359377
48393.0,Roberts,Texas,0,155,35.8540979,-100.8903099
48395.0,Robertson,Texas,0,843,31.0080004,-96.49297969999999
48397.0,Rockwall,Texas,619,10966,32.8721646,-96.365157
48399.0,Runnels,Texas,0,149,31.8714508,-99.99122539999999
48401.0,Rusk,Texas,117,6208,32.1741887,-94.81059549999999
48403.0,Sabine,Texas,26,609,31.2974233,-93.8248241
48405.0,San Augustine,Texas,196,2965,31.4699363,-94.15137639999999
48407.0,San Jacinto,Texas,0,1157,30.5187687,-95.1432068
48409.0,San Patricio,Texas,0,2549,27.9999695,-97.5247243
48411.0,San Saba,Texas,0,70,31.238909,-98.7481167
48413.0,Schleicher,Texas,0,147,,
48415.0,Scurry,Texas,0,950,32.6937844,-100.8903099
48417.0,Shackelford,Texas,0,53,32.8242297,-99.2785583
48419.0,Shelby,Texas,386,13112,31.8343021,-94.15137639999999
48421.0,Sherman,Texas,0,1613,36.2643429,-101.9804613
48423.0,Smith,Texas,314,17612,32.3352505,-95.3102505
48425.0,Somervell,Texas,0,61,,
48427.0,Starr,Texas,18,5641,26.6215167,-98.7481167
48429.0,Stephens,Texas,0,221,32.7399935,-98.8400144
48435.0,Sutton,Texas,0,22,,
48437.0,Swisher,Texas,23,1159,34.5532757,-101.7979613
48439.0,Tarrant,Texas,10152,379903,32.7732044,-97.35165579999999
48441.0,Taylor,Texas,368,24938,32.2455088,-99.8124935
48443.0,Terrell,Texas,0,6,,
48445.0,Terry,Texas,0,1016,33.0909654,-102.3463875
48447.0,Throckmorton,Texas,0,1,,
48449.0,Titus,Texas,146,24111,33.2493126,-94.976654
48451.0,Tom Green,Texas,80,6618,31.3839017,-100.439656
48453.0,Travis,Texas,5821,247240,30.2097015,-97.69822719999999
48455.0,Trinity,Texas,0,1107,31.0687648,-95.1432068
48457.0,Tyler,Texas,0,868,30.7324447,-94.315422
48459.0,Upshur,Texas,0,1870,32.7099747,-94.976654
48461.0,Upton,Texas,0,17,,
48463.0,Uvalde,Texas,4,1236,29.3342663,-99.8124935
48465.0,Val Verde,Texas,0,1952,29.8687682,-101.1617356
48467.0,Van Zandt,Texas,112,2371,32.4936974,-95.81428849999999
48469.0,Victoria,Texas,430,13759,28.7712909,-97.0068393
48471.0,Walker,Texas,1268,68970,30.6815394,-95.6457951
48473.0,Waller,Texas,0,4539,29.9751629,-96.02557379999999
48475.0,Ward,Texas,0,159,31.5395559,-103.1279039
48477.0,Washington,Texas,1515,13367,30.2352956,-96.365157
48479.0,Webb,Texas,1412,42869,27.8174487,-99.0128926
48481.0,Wharton,Texas,25,5122,29.36909319999999,-96.15269850000001
48483.0,Wheeler,Texas,0,883,35.3830893,-100.3497895
48485.0,Wichita,Texas,147,8366,33.9309651,-98.7481167
48487.0,Wilbarger,Texas,0,348,34.0688089,-99.2785583
48489.0,Willacy,Texas,131,2504,26.4948223,-97.69822719999999
48491.0,Williamson,Texas,1511,49007,30.7591685,-97.69822719999999
48493.0,Wilson,Texas,301,3230,29.2683783,-98.04651849999999
48495.0,Winkler,Texas,0,294,31.76846,-103.0817903
48497.0,Wise,Texas,227,3060,33.2895861,-97.69822719999999
48499.0,Wood,Texas,137,2331,32.8296216,-95.35208759999999
48501.0,Yoakum,Texas,0,356,33.2114703,-102.8975098
48503.0,Young,Texas,75,600,33.2200087,-98.7481167
48505.0,Zapata,Texas,0,991,26.9730763,-99.1013498
48507.0,Zavala,Texas,0,605,28.8801264,-99.72326729999999
49001.0,Beaver,Utah,0,46,,
49003.0,Box Elder,Utah,70,3400,41.5380087,-113.1918021
49005.0,Cache,Utah,35,30212,41.7560026,-111.7614661
49007.0,Carbon,Utah,0,706,39.6479807,-110.6168921
49011.0,Davis,Utah,226,38250,40.9628845,-112.0953297
49013.0,Duchesne,Utah,0,641,40.2172448,-110.5215459
49015.0,Emery,Utah,0,486,39.0738385,-110.7122465
49017.0,Garfield,Utah,0,299,37.8400344,-111.2845025
49019.0,Grand,Utah,0,518,39.0086287,-109.5613343
49021.0,Iron,Utah,0,6483,37.7854715,-113.1918021
49023.0,Juab,Utah,0,713,39.7108104,-112.7152125
49025.0,Kane,Utah,0,291,37.293251,-112.4291464
49027.0,Millard,Utah,0,584,39.0611744,-113.1918021
49029.0,Morgan,Utah,0,922,41.0576176,-111.6183755
49031.0,Piute,Utah,0,88,38.399740800000004,-112.1430215
49033.0,Rich,Utah,0,43,,
49035.0,Salt Lake,Utah,4641,375922,40.644188,-111.9522491
49037.0,San Juan,Utah,303,16580,37.4634157,-109.7591675
49039.0,Sanpete,Utah,0,1026,39.3090085,-111.5706786
49041.0,Sevier,Utah,0,1015,38.7333524,-111.6660725
49043.0,Summit,Utah,0,35228,40.8297566,-110.9983515
49045.0,Tooele,Utah,0,8923,40.507092,-113.0011989
